DATAFLOW,FREQ,FAM_TARGET,ITTER107,TIPO_DATO_MIGLIAIA,HH_FORE,TIPOLOGIA_FAM,HH_RETIRED,HH_UNE_PLF,TIME_PERIOD,OBS_VALUE,BREAK,CONF_STATUS,OBS_PRE_BREAK,OBS_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT,METADATA_EN,METADATA_IT
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,HH_NORET,TOTAL,2022,1152.64,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,HH_NORET,TOTAL,2023,1160.994,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_0UNEMP,2021,1243.415,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_0UNEMP,2022,1270.165,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_0UNEMP,2023,1276.065,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_ALT1UP,2021,73.754,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_ALT1UP,2022,58.326,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_ALT1UP,2023,58.056,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,147.942,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,108.693,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,94.144,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,TOTAL,2021,1317.169,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,TOTAL,2022,1328.491,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD3,HH_YEMP,HH,HH,TOTAL,TOTAL,2023,1334.121,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_0UNEMP,2021,147.831,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_0UNEMP,2022,139.124,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_0UNEMP,2023,139.128,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_ALT1UP,2021,12.553,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_ALT1UP,2022,11.065,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_ALT1UP,2023,8.684,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,25.093,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,20.691,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,16.347,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,TOTAL,2021,160.384,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,TOTAL,2022,150.19,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,HH_NORET,TOTAL,2023,147.812,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_0UNEMP,2021,177.633,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_0UNEMP,2022,168.995,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_0UNEMP,2023,168.561,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_ALT1UP,2021,13.633,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_ALT1UP,2022,12.507,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_ALT1UP,2023,9.796,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,26.814,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,23.231,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,18.249,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,TOTAL,2021,191.266,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,TOTAL,2022,181.502,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1EMP,HH,HH,TOTAL,TOTAL,2023,178.357,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_0UNEMP,2021,52.574,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_0UNEMP,2022,49.794,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_0UNEMP,2023,51.378,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_ALT1UP,2021,3.628,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_ALT1UP,2022,3.332,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_ALT1UP,2023,2.227,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,6.713,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,5.202,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,3.547,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,TOTAL,2021,56.202,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,TOTAL,2022,53.125,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,HH_NORET,TOTAL,2023,53.606,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_0UNEMP,2021,67.353,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_0UNEMP,2022,63.98,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_0UNEMP,2023,65.05,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_ALT1UP,2021,4.203,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_ALT1UP,2022,3.93,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_ALT1UP,2023,2.647,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,7.616,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,6.037,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,4.548,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,TOTAL,2021,71.556,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,TOTAL,2022,67.91,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1FEMP,HH,HH,TOTAL,TOTAL,2023,67.697,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_0UNEMP,2021,95.257,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_0UNEMP,2022,89.331,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_0UNEMP,2023,87.749,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_ALT1UP,2021,8.925,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_ALT1UP,2022,7.734,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_ALT1UP,2023,6.457,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,18.381,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,15.489,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,12.8,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,TOTAL,2021,104.182,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,TOTAL,2022,97.065,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,HH_NORET,TOTAL,2023,94.206,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_0UNEMP,2021,110.28,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_0UNEMP,2022,105.015,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_0UNEMP,2023,103.511,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_ALT1UP,2021,9.43,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_ALT1UP,2022,8.577,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_ALT1UP,2023,7.149,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,19.197,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,17.194,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,13.701,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,TOTAL,2021,119.71,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,TOTAL,2022,113.592,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_1MEMP,HH,HH,TOTAL,TOTAL,2023,110.66,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_0UNEMP,2021,130.135,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_0UNEMP,2022,138.635,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_0UNEMP,2023,138.208,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_ALT1UP,2021,4.055,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_ALT1UP,2022,3.334,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_ALT1UP,2023,4.464,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,7.987,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,6.985,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,8.038,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,TOTAL,2021,134.189,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,TOTAL,2022,141.969,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,HH_NORET,TOTAL,2023,142.672,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_0UNEMP,2021,137.741,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_0UNEMP,2022,147.892,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_0UNEMP,2023,150.08,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_ALT1UP,2021,4.45,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_ALT1UP,2022,3.96,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_ALT1UP,2023,4.686,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,8.78,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,7.728,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,8.298,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,TOTAL,2021,142.191,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,TOTAL,2022,151.852,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_2EMP,HH,HH,TOTAL,TOTAL,2023,154.765,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,HH_0UNEMP,2021,19.273,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,HH_0UNEMP,2022,15.566,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,HH_0UNEMP,2023,17.695,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,7.117,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,4.524,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,3.646,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,TOTAL,2021,19.273,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,TOTAL,2022,15.566,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,HH_NORET,TOTAL,2023,17.695,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,HH_0UNEMP,2021,47.304,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,HH_0UNEMP,2022,45.105,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,HH_0UNEMP,2023,44.223,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,10.452,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,6.312,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,5.724,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,TOTAL,2021,47.304,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,TOTAL,2022,45.105,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_0LF,HH,HH,TOTAL,TOTAL,2023,44.223,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_0UNEMP,2021,277.966,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_0UNEMP,2022,277.76,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_0UNEMP,2023,277.336,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_ALT1UP,2021,23.746,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_ALT1UP,2022,22.72,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_ALT1UP,2023,21.198,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,40.218,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,35.997,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,32.435,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,TOTAL,2021,301.711,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,TOTAL,2022,300.479,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,HH_NORET,TOTAL,2023,298.534,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_0UNEMP,2021,315.374,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_0UNEMP,2022,316.887,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_0UNEMP,2023,318.64,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_ALT1UP,2021,28.864,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_ALT1UP,2022,26.923,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_ALT1UP,2023,23.797,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,46.374,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,41.415,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,35.862,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,TOTAL,2021,344.237,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,TOTAL,2022,343.81,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_ATL_1LF,HH,HH,TOTAL,TOTAL,2023,342.437,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_0UNEMP,2021,19.273,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_0UNEMP,2022,15.566,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_0UNEMP,2023,17.695,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_ALT1UP,2021,7.138,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_ALT1UP,2022,8.321,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_ALT1UP,2023,8.05,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2021,14.255,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2022,12.845,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,HH_ATL1UP_PLF,2023,11.696,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,TOTAL,2021,26.411,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,TOTAL,2022,23.887,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,HH_NORET,TOTAL,2023,25.745,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_0UNEMP,2021,47.304,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_0UNEMP,2022,45.105,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_0UNEMP,2023,44.223,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_ALT1UP,2021,10.78,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_ALT1UP,2022,10.456,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_ALT1UP,2023,9.315,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2021,21.232,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2022,16.768,,,,,,,,,
IT1:723_1036(1.0),A,HH_ATLPY15-64,ITD4,HH_NOEMP,HH,HH,TOTAL,HH_ATL1UP_PLF,2023,15.039,,,,,,,,,
